"","yearweek","q3","q1","q2","survey_date","total_attacks","attacks_located_IL","attacks_located_yesha","attacks_target_civilian","attacks_target_security_forces","total_killed","killed_located_IL","killed_located_yesha","killed_target_civilian","killed_target_security_forces","intifada","temperature","mean(humidity)","FO_total_attacks","FO_attacks_located_IL","FO_attacks_located_yesha","FO_attacks_target_civilian","FO_attacks_target_security_forces","FO_total_killed","FO_killed_located_IL","FO_killed_located_yesha","FO_killed_target_civilian","FO_killed_target_security_forces"
"651","2006-W28",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.6875,65.30357143,0,0,0,0,0,0,0,0,0,0
"652","2006-W29",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",26.56964286,70.03571429,0,0,0,0,0,0,0,0,0,0
"653","2006-W30",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",26.81071429,70.41071429,0,0,0,0,0,0,0,0,0,0
"654","2006-W31",2.334622824,NA,NA,"31/07/2006",0,0,0,0,0,0,0,0,0,0,"0",26.71607143,71.07142857,0,0,0,0,0,0,0,0,0,0
"655","2006-W32",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.1,68.27272727,0,0,0,0,0,0,0,0,0,0
"656","2006-W33",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",27.47857143,67.67857143,0,0,0,0,0,0,0,0,0,0
"657","2006-W34",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.3625,72.51785714,0,0,0,0,0,0,0,0,0,0
"658","2006-W35",2.242063492,NA,NA,"31/08/2006",0,0,0,0,0,0,0,0,0,0,"0",27.64464286,65.14285714,0,0,0,0,0,0,0,0,0,0
"659","2006-W36",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.45,64.14285714,0,0,0,0,0,0,0,0,0,0
"660","2006-W37",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",27.0125,70.375,0,0,0,0,0,0,0,0,0,0
"661","2006-W38",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.62857143,64.125,0,0,0,0,0,0,0,0,0,0
"662","2006-W39",2.264761905,2.874285714,3.813333333,"26/09/2006",0,0,0,0,0,0,0,0,0,0,"0",25.79107143,58.69642857,0,0,0,0,0,0,0,0,0,0
"663","2006-W40",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.775,67.42857143,0,0,0,0,0,0,0,0,0,0
"664","2006-W41",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.92678571,57.375,0,0,0,0,0,0,0,0,0,0
"665","2006-W42",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.7375,65.44642857,0,0,0,0,0,0,0,0,0,0
"666","2006-W43",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.06964286,73.125,0,0,0,0,0,0,0,0,0,0
"667","2006-W44",NA,2.949392713,3.591093117,"31/10/2006",1,0,1,0,1,1,0,1,0,1,"0",20.34642857,68.25,0,0,0,0,0,0,0,0,0,0
"668","2006-W45",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",16.50178571,65.375,0,0,0,0,0,0,0,0,0,0
"669","2006-W46",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",17.24821429,76.66071429,0,0,0,0,0,0,0,0,0,0
"670","2006-W47",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",16.53928571,64.55357143,0,0,0,0,0,0,0,0,0,0
"671","2006-W48",1.972386588,2.75739645,3.680473373,"30/11/2006",0,0,0,0,0,0,0,0,0,0,"0",14.90357143,54.48214286,0,0,0,0,0,0,0,0,0,0
"672","2006-W49",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.65,53.85714286,0,0,0,0,0,0,0,0,0,0
"673","2006-W50",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.19642857,60.26785714,0,0,0,0,0,0,0,0,0,0
"674","2006-W51",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.80181818,65.96363636,0,0,0,0,0,0,0,0,0,0
"675","2006-W52",2.00204918,2.901639344,3.668032787,"30/12/2006",0,0,0,0,0,0,0,0,0,0,"0",10.21607143,75.25,0,0,0,0,0,0,0,0,0,0
"676","2006-W53",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",10.5,88.25,0,0,0,0,0,0,0,0,0,0
"677","2007-W00",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",11.42083333,79.125,0,0,0,0,0,0,0,0,0,0
"678","2007-W01",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.19107143,69.30357143,0,0,0,0,0,0,0,0,0,0
"679","2007-W02",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",11.36428571,74.625,0,0,0,0,0,0,0,0,0,0
"680","2007-W03",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.76607143,72.53571429,0,0,0,0,0,0,0,0,0,0
"681","2007-W04",2.099415205,2.746588694,3.576998051,"31/01/2007",1,1,0,1,0,3,3,0,3,0,"0",12.99821429,72.16071429,1,1,0,1,0,3,3,0,3,0
"682","2007-W05",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.19285714,77.69642857,0,0,0,0,0,0,0,0,0,0
"683","2007-W06",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.08571429,75.64285714,0,0,0,0,0,0,0,0,0,0
"684","2007-W07",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.975,70.625,0,0,0,0,0,0,0,0,0,0
"685","2007-W08",2.150793651,2.634920635,3.642857143,"28/02/2007",1,0,1,1,0,1,0,1,1,0,"0",14.68392857,75.41071429,0,0,0,0,0,0,0,0,0,0
"686","2007-W09",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.175,69.07142857,0,0,0,0,0,0,0,0,0,0
"687","2007-W10",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.51607143,74.60714286,0,0,0,0,0,0,0,0,0,0
"688","2007-W11",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",16.66071429,65.41071429,0,0,0,0,0,0,0,0,0,0
"689","2007-W12",1.988235294,2.521568627,3.474509804,"28/03/2007",0,0,0,0,0,0,0,0,0,0,"0",15.15,69.32142857,0,0,0,0,0,0,0,0,0,0
"690","2007-W13",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.64642857,64.76785714,0,0,0,0,0,0,0,0,0,0
"691","2007-W14",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.00892857,71.46428571,0,0,0,0,0,0,0,0,0,0
"692","2007-W15",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.83214286,63.23214286,0,0,0,0,0,0,0,0,0,0
"693","2007-W16",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",20.21785714,59.32142857,0,0,0,0,0,0,0,0,0,0
"694","2007-W17",2.124074074,2.668518519,3.562962963,"30/04/2007",0,0,0,0,0,0,0,0,0,0,"0",21.28035714,60.375,0,0,0,0,0,0,0,0,0,0
"695","2007-W18",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.13571429,63.67857143,0,0,0,0,0,0,0,0,0,0
"696","2007-W19",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.49285714,71.08928571,0,0,0,0,0,0,0,0,0,0
"697","2007-W20",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",22.13888889,66.16666667,0,0,0,0,0,0,0,0,0,0
"698","2007-W21",2.2421875,2.859375,3.7578125,"31/05/2007",1,1,0,1,0,1,1,0,1,0,"0",23.87321429,62.75,0,0,0,0,0,0,0,0,0,0
"699","2007-W22",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.44464286,67.19642857,0,0,0,0,0,0,0,0,0,0
"700","2007-W23",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.77857143,66.33928571,0,0,0,0,0,0,0,0,0,0
"701","2007-W24",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.46964286,70.30357143,0,0,0,0,0,0,0,0,0,0
"702","2007-W25",2.100790514,2.85770751,3.681818182,"30/06/2007",0,0,0,0,0,0,0,0,0,0,"0",27.80892857,64.39285714,0,0,0,0,0,0,0,0,0,0
"703","2007-W26",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.99821429,68.39285714,0,0,0,0,0,0,0,0,0,0
"704","2007-W27",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",26.59107143,67.30357143,0,0,0,0,0,0,0,0,0,0
"705","2007-W28",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.27678571,67.69642857,0,0,0,0,0,0,0,0,0,0
"706","2007-W29",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.50535714,68.32142857,0,0,0,0,0,0,0,0,0,0
"707","2007-W30",2.157170923,2.960707269,3.683693517,"31/07/2007",0,0,0,0,0,0,0,0,0,0,"0",28.59642857,68.25,0,0,0,0,0,0,0,0,0,0
"708","2007-W31",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.42142857,61.10714286,0,0,0,0,0,0,0,0,0,0
"709","2007-W32",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.23571429,67.25,0,0,0,0,0,0,0,0,0,0
"710","2007-W33",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.82678571,71.03571429,0,0,0,0,0,0,0,0,0,0
"711","2007-W34",2.216269841,3.121031746,3.954365079,"31/08/2007",0,0,0,0,0,0,0,0,0,0,"0",28.09464286,70.30357143,0,0,0,0,0,0,0,0,0,0
"712","2007-W35",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.10535714,67.08928571,0,0,0,0,0,0,0,0,0,0
"713","2007-W36",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.72321429,61.42857143,0,0,0,0,0,0,0,0,0,0
"714","2007-W37",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",25.6125,67.75,0,0,0,0,0,0,0,0,0,0
"715","2007-W38",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.98214286,65.89285714,0,0,0,0,0,0,0,0,0,0
"716","2007-W39",2.026422764,3,3.778455285,"30/09/2007",0,0,0,0,0,0,0,0,0,0,"0",25.51071429,70,0,0,0,0,0,0,0,0,0,0
"717","2007-W40",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.7125,70.55357143,0,0,0,0,0,0,0,0,0,0
"718","2007-W41",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",24.14821429,60.75,0,0,0,0,0,0,0,0,0,0
"719","2007-W42",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.39107143,69.69642857,0,0,0,0,0,0,0,0,0,0
"720","2007-W43",2.091816367,2.648702595,3.46506986,"31/10/2007",1,0,1,0,1,1,0,1,0,1,"0",21.99285714,70.85714286,0,0,0,0,0,0,0,0,0,0
"721","2007-W44",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.04285714,55.30357143,0,0,0,0,0,0,0,0,0,0
"722","2007-W45",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.84642857,66.69642857,0,0,0,0,0,0,0,0,0,0
"723","2007-W46",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",16.5875,77.89285714,0,0,0,0,0,0,0,0,0,0
"724","2007-W47",2.04,2.756,3.534,"30/11/2007",0,0,0,0,0,0,0,0,0,0,"0",16.40535714,67.92857143,0,0,0,0,0,0,0,0,0,0
"725","2007-W48",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",16.26785714,76.25,0,0,0,0,0,0,0,0,0,0
"726","2007-W49",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.19642857,70.39285714,0,0,0,0,0,0,0,0,0,0
"727","2007-W50",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.6875,77.07142857,0,0,0,0,0,0,0,0,0,0
"728","2007-W51",NA,NA,NA,NA,1,0,1,1,0,2,0,2,2,0,"0",12.81785714,65.98214286,0,0,0,0,0,0,0,0,0,0
"729","2007-W52",2.015873016,2.811507937,3.507936508,"31/12/2007",0,0,0,0,0,0,0,0,0,0,"0",10.3125,59.375,0,0,0,0,0,0,0,0,0,0
"730","2008-W00",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.55,73.9,0,0,0,0,0,0,0,0,0,0
"731","2008-W01",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",10.87321429,74.66071429,0,0,0,0,0,0,0,0,0,0
"732","2008-W02",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",8.489285714,50.42857143,0,0,0,0,0,0,0,0,0,0
"733","2008-W03",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",11.1875,74.60714286,0,0,0,0,0,0,0,0,0,0
"734","2008-W04",2.299009901,2.942574257,3.691089109,"31/01/2008",0,0,0,0,0,0,0,0,0,0,"0",11.17636364,74.29090909,0,0,0,0,0,0,0,0,0,0
"735","2008-W05",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",12.64464286,67.41071429,1,1,0,1,0,1,1,0,1,0
"736","2008-W06",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.90892857,76.78571429,0,0,0,0,0,0,0,0,0,0
"737","2008-W07",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",11.98392857,68.44642857,0,0,0,0,0,0,0,0,0,0
"738","2008-W08",2.289421158,3.033932136,3.754491018,"29/02/2008",2,1,1,1,1,3,1,2,1,2,"0",14.33392857,76.32142857,0,0,0,0,0,0,0,0,0,0
"739","2008-W09",NA,NA,NA,NA,2,1,1,1,1,10,8,2,8,2,"0",17.55714286,68.125,1,1,0,1,0,8,8,0,8,0
"740","2008-W10",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",16.65535714,68.91071429,0,0,0,0,0,0,0,0,0,0
"741","2008-W11",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.49821429,54.48214286,0,0,0,0,0,0,0,0,0,0
"742","2008-W12",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",20.76607143,48.57142857,0,0,0,0,0,0,0,0,0,0
"743","2008-W13",2.106854839,NA,NA,"31/03/2008",0,0,0,0,0,0,0,0,0,0,"0",17.03214286,66.03571429,0,0,0,0,0,0,0,0,0,0
"744","2008-W14",NA,NA,NA,NA,2,1,1,1,1,3,2,1,2,1,"0",18.7125,63.46428571,0,0,0,0,0,0,0,0,0,0
"745","2008-W15",NA,NA,NA,NA,1,1,0,0,1,3,3,0,0,3,"0",21.55535714,55.66071429,0,0,0,0,0,0,0,0,0,0
"746","2008-W16",NA,NA,NA,NA,1,0,1,1,0,2,0,2,2,0,"0",23.04642857,55.19642857,0,0,0,0,0,0,0,0,0,0
"747","2008-W17",2.116981132,NA,NA,"30/04/2008",0,0,0,0,0,0,0,0,0,0,"0",18.41785714,63.625,0,0,0,0,0,0,0,0,0,0
"748","2008-W18",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",19.75357143,59.92857143,0,0,0,0,0,0,0,0,0,0
"749","2008-W19",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",21.73392857,58.16071429,1,1,0,1,0,0,0,0,0,0
"750","2008-W20",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.86428571,70.83928571,0,0,0,0,0,0,0,0,0,0
"751","2008-W21",2.063116371,NA,0.003944773,"31/05/2008",0,0,0,0,0,0,0,0,0,0,"0",22.56964286,69.80357143,0,0,0,0,0,0,0,0,0,0
"752","2008-W22",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",24.64285714,63.85714286,0,0,0,0,0,0,0,0,0,0
"753","2008-W23",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.04285714,60.28571429,0,0,0,0,0,0,0,0,0,0
"754","2008-W24",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.23928571,64.75,0,0,0,0,0,0,0,0,0,0
"755","2008-W25",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.48571429,69.71428571,0,0,0,0,0,0,0,0,0,0
"756","2008-W26",2.186878728,2.833001988,3.666003976,"30/06/2008",1,1,0,1,0,2,2,0,2,0,"0",26.84107143,70.26785714,1,1,0,1,0,3,3,0,3,0
"757","2008-W27",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",26.96071429,66.23214286,0,0,0,0,0,0,0,0,0,0
"758","2008-W28",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.33035714,68.125,0,0,0,0,0,0,0,0,0,0
"759","2008-W29",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.45535714,65.17857143,0,0,0,0,0,0,0,0,0,0
"760","2008-W30",2.176237624,NA,NA,"31/07/2008",0,0,0,0,0,0,0,0,0,0,"0",27.30178571,65.41071429,0,0,0,0,0,0,0,0,0,0
"761","2008-W31",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.2,67.10714286,0,0,0,0,0,0,0,0,0,0
"762","2008-W32",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.27321429,67.48214286,0,0,0,0,0,0,0,0,0,0
"763","2008-W33",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.0125,70.48214286,0,0,0,0,0,0,0,0,0,0
"764","2008-W34",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.31785714,71.91071429,0,0,0,0,0,0,0,0,0,0
"765","2008-W35",2.190944882,NA,NA,"31/08/2008",0,0,0,0,0,0,0,0,0,0,"0",27.97857143,66.89285714,0,0,0,0,0,0,0,0,0,0
"766","2008-W36",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.53035714,66.19642857,0,0,0,0,0,0,0,0,0,0
"767","2008-W37",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.43214286,66.57142857,0,0,0,0,0,0,0,0,0,0
"768","2008-W38",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.28928571,55.98214286,0,0,0,0,0,0,0,0,0,0
"769","2008-W39",2.073705179,NA,NA,"30/09/2008",0,0,0,0,0,0,0,0,0,0,"0",24.66071429,57.10714286,0,0,0,0,0,0,0,0,0,0
"770","2008-W40",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.95178571,62.82142857,0,0,0,0,0,0,0,0,0,0
"771","2008-W41",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.26428571,67.5,0,0,0,0,0,0,0,0,0,0
"772","2008-W42",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",22.96607143,69.33928571,0,0,0,0,0,0,0,0,0,0
"773","2008-W43",2.197211155,NA,NA,"31/10/2008",0,0,0,0,0,0,0,0,0,0,"0",19.375,79.60714286,0,0,0,0,0,0,0,0,0,0
"774","2008-W44",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",20.48928571,51.82142857,0,0,0,0,0,0,0,0,0,0
"775","2008-W45",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.21607143,70.85714286,0,0,0,0,0,0,0,0,0,0
"776","2008-W46",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.62857143,67.85714286,0,0,0,0,0,0,0,0,0,0
"777","2008-W47",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.45535714,66.35714286,0,0,0,0,0,0,0,0,0,0
"778","2008-W48",2.032,NA,NA,"30/11/2008",0,0,0,0,0,0,0,0,0,0,"0",16.70178571,45.33928571,0,0,0,0,0,0,0,0,0,0
"779","2008-W49",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",16.55714286,61.44642857,0,0,0,0,0,0,0,0,0,0
"780","2008-W50",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.30178571,61.32142857,0,0,0,0,0,0,0,0,0,0
"781","2008-W51",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.33928571,71.08928571,0,0,0,0,0,0,0,0,0,0
"782","2008-W52",2.244532803,NA,NA,"31/12/2008",0,0,0,0,0,0,0,0,0,0,"0",13.634375,75.40625,0,0,0,0,0,0,0,0,0,0
"783","2009-W00",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",10.4,64.16666667,0,0,0,0,0,0,0,0,0,0
"784","2009-W01",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.84464286,72.89285714,0,0,0,0,0,0,0,0,0,0
"785","2009-W02",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.55892857,53.21428571,0,0,0,0,0,0,0,0,0,0
"786","2009-W03",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.00178571,64.875,0,0,0,0,0,0,0,0,0,0
"787","2009-W04",2.033464567,NA,NA,"31/01/2009",1,0,1,0,1,1,0,1,0,1,"0",14.64285714,60.14285714,0,0,0,0,0,0,0,0,0,0
"788","2009-W05",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.80178571,68.625,0,0,0,0,0,0,0,0,0,0
"789","2009-W06",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.20535714,67.375,0,0,0,0,0,0,0,0,0,0
"790","2009-W07",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.99464286,67.21428571,0,0,0,0,0,0,0,0,0,0
"791","2009-W08",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.78214286,70.66071429,0,0,0,0,0,0,0,0,0,0
"792","2009-W09",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",16.47321429,64.16071429,0,0,0,0,0,0,0,0,0,0
"793","2009-W10",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.9,68.92857143,0,0,0,0,0,0,0,0,0,0
"794","2009-W11",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.15535714,63.57142857,0,0,0,0,0,0,0,0,0,0
"795","2009-W12",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.81964286,64.17857143,0,0,0,0,0,0,0,0,0,0
"796","2009-W13",2.037623762,NA,NA,"31/03/2009",1,0,1,1,0,1,0,1,1,0,"0",16.54821429,71,0,0,0,0,0,0,0,0,0,0
"797","2009-W14",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.81785714,67.05357143,0,0,0,0,0,0,0,0,0,0
"798","2009-W15",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.76785714,59.14285714,0,0,0,0,0,0,0,0,0,0
"799","2009-W16",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.50181818,57.50909091,0,0,0,0,0,0,0,0,0,0
"800","2009-W17",1.988235294,NA,NA,"30/04/2009",0,0,0,0,0,0,0,0,0,0,"0",18.60178571,65.07142857,0,0,0,0,0,0,0,0,0,0
"801","2009-W18",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",20.825,58.41071429,0,0,0,0,0,0,0,0,0,0
"802","2009-W19",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",20.97857143,66.08928571,0,0,0,0,0,0,0,0,0,0
"803","2009-W20",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.02142857,56.57142857,0,0,0,0,0,0,0,0,0,0
"804","2009-W21",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.59642857,65.625,0,0,0,0,0,0,0,0,0,0
"805","2009-W22",1.942528736,NA,NA,"31/05/2009",0,0,0,0,0,0,0,0,0,0,"0",23.83571429,66.08928571,0,0,0,0,0,0,0,0,0,0
"806","2009-W23",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.95892857,67.75,0,0,0,0,0,0,0,0,0,0
"807","2009-W24",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.59821429,67.46428571,0,0,0,0,0,0,0,0,0,0
"808","2009-W25",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.73392857,66.80357143,0,0,0,0,0,0,0,0,0,0
"809","2009-W26",1.951276102,NA,NA,"30/06/2009",0,0,0,0,0,0,0,0,0,0,"0",27.24107143,59.71428571,0,0,0,0,0,0,0,0,0,0
"810","2009-W27",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.23392857,66.375,0,0,0,0,0,0,0,0,0,0
"811","2009-W28",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.54642857,61.75,0,0,0,0,0,0,0,0,0,0
"812","2009-W29",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.0875,69.10714286,0,0,0,0,0,0,0,0,0,0
"813","2009-W30",1.944315545,NA,NA,"31/07/2009",0,0,0,0,0,0,0,0,0,0,"0",28.175,66.75,0,0,0,0,0,0,0,0,0,0
"814","2009-W31",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.16785714,65.03571429,0,0,0,0,0,0,0,0,0,0
"815","2009-W32",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.21428571,63.85714286,0,0,0,0,0,0,0,0,0,0
"816","2009-W33",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.69821429,68.96428571,0,0,0,0,0,0,0,0,0,0
"817","2009-W34",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.52678571,63.25,0,0,0,0,0,0,0,0,0,0
"818","2009-W35",1.89569161,NA,NA,"31/08/2009",0,0,0,0,0,0,0,0,0,0,"0",27.30535714,64.10714286,0,0,0,0,0,0,0,0,0,0
"819","2009-W36",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.37678571,61.60714286,0,0,0,0,0,0,0,0,0,0
"820","2009-W37",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.19107143,66.41071429,0,0,0,0,0,0,0,0,0,0
"821","2009-W38",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.27678571,62.66071429,0,0,0,0,0,0,0,0,0,0
"822","2009-W39",1.879907621,NA,NA,"30/09/2009",0,0,0,0,0,0,0,0,0,0,"0",25.15178571,66.10714286,0,0,0,0,0,0,0,0,0,0
"823","2009-W40",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.81964286,73.42857143,0,0,0,0,0,0,0,0,0,0
"824","2009-W41",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.90357143,66.94642857,0,0,0,0,0,0,0,0,0,0
"825","2009-W42",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.55535714,53.80357143,0,0,0,0,0,0,0,0,0,0
"826","2009-W43",1.902325581,NA,NA,"31/10/2009",0,0,0,0,0,0,0,0,0,0,"0",23.30535714,66.25,0,0,0,0,0,0,0,0,0,0
"827","2009-W44",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",20.26071429,63.94642857,0,0,0,0,0,0,0,0,0,0
