"negot3","negot4","date1","survey_year"
4,4,92,2001
3,2,92,2001
4,4,92,2001
1,1,92,2001
4,4,92,2001
4,4,92,2001
1,4,92,2001
3,3,92,2001
2,4,92,2001
4,4,92,2001
1,2,92,2001
3,4,92,2001
3,3,92,2001
2,2,92,2001
1,4,92,2001
1,3,92,2001
2,1,92,2001
4,4,92,2001
4,4,92,2001
2,3,92,2001
1,1,92,2001
1,2,92,2001
3,3,92,2001
2,4,92,2001
3,4,92,2001
3,4,92,2001
3,4,92,2001
2,2,92,2001
2,3,92,2001
3,3,92,2001
2,2,92,2001
4,4,92,2001
3,3,92,2001
1,2,92,2001
3,2,92,2001
2,2,92,2001
2,2,92,2001
4,4,92,2001
3,4,92,2001
3,3,92,2001
2,3,92,2001
3,3,92,2001
1,3,92,2001
4,2,92,2001
4,4,92,2001
4,4,92,2001
2,2,92,2001
4,4,92,2001
3,3,92,2001
1,NA,92,2001
4,4,92,2001
4,4,92,2001
3,4,92,2001
2,3,92,2001
1,3,92,2001
2,3,92,2001
4,4,92,2001
2,1,92,2001
4,4,92,2001
2,4,92,2001
3,4,92,2001
2,1,92,2001
1,2,92,2001
3,4,92,2001
1,NA,92,2001
2,4,92,2001
3,4,92,2001
2,3,92,2001
2,2,92,2001
1,2,92,2001
4,4,92,2001
1,4,92,2001
4,4,92,2001
2,3,92,2001
2,2,92,2001
1,2,92,2001
3,4,92,2001
1,3,92,2001
3,1,92,2001
1,4,92,2001
1,3,92,2001
2,1,92,2001
2,4,92,2001
2,3,92,2001
2,3,92,2001
3,2,92,2001
4,4,92,2001
4,3,92,2001
2,3,92,2001
1,NA,92,2001
1,2,92,2001
1,2,92,2001
2,2,92,2001
2,3,92,2001
4,4,92,2001
2,3,92,2001
2,3,92,2001
2,3,92,2001
2,2,92,2001
2,2,92,2001
2,2,92,2001
3,4,92,2001
2,3,92,2001
4,4,92,2001
2,4,92,2001
2,2,92,2001
1,1,92,2001
1,2,92,2001
1,1,92,2001
4,4,92,2001
1,3,92,2001
1,3,92,2001
2,2,92,2001
3,4,92,2001
1,2,92,2001
1,3,92,2001
1,1,92,2001
1,3,92,2001
1,1,92,2001
2,2,92,2001
1,2,92,2001
1,1,92,2001
1,4,92,2001
2,2,92,2001
1,4,92,2001
2,2,92,2001
1,4,92,2001
3,3,92,2001
2,3,92,2001
3,2,92,2001
4,4,92,2001
1,2,92,2001
2,3,92,2001
1,3,92,2001
2,2,92,2001
2,2,92,2001
4,4,92,2001
4,4,92,2001
2,3,92,2001
2,4,92,2001
2,2,92,2001
1,NA,92,2001
1,NA,92,2001
2,4,92,2001
2,4,92,2001
2,NA,92,2001
1,4,92,2001
2,1,92,2001
1,2,92,2001
4,4,92,2001
2,2,92,2001
2,2,92,2001
3,3,92,2001
1,4,92,2001
3,3,92,2001
2,1,92,2001
2,2,92,2001
3,3,92,2001
2,4,92,2001
4,4,92,2001
1,4,92,2001
2,3,92,2001
2,3,92,2001
1,3,92,2001
3,3,92,2001
3,3,92,2001
4,4,92,2001
4,4,92,2001
1,2,92,2001
4,4,92,2001
2,2,92,2001
2,3,92,2001
2,3,92,2001
1,2,92,2001
2,3,92,2001
2,4,92,2001
1,1,92,2001
1,4,92,2001
2,3,92,2001
3,3,92,2001
3,4,92,2001
1,2,92,2001
1,3,92,2001
1,3,92,2001
4,4,92,2001
1,3,92,2001
4,4,92,2001
1,1,92,2001
3,3,92,2001
4,4,92,2001
2,2,92,2001
2,3,92,2001
2,3,92,2001
2,2,92,2001
2,NA,92,2001
2,2,92,2001
4,4,92,2001
2,2,92,2001
3,3,92,2001
2,2,92,2001
3,3,92,2001
2,3,92,2001
2,2,92,2001
3,4,92,2001
2,2,92,2001
2,3,92,2001
2,2,92,2001
2,2,92,2001
2,2,92,2001
2,3,92,2001
1,3,92,2001
1,2,92,2001
1,2,92,2001
4,4,92,2001
1,3,92,2001
1,3,92,2001
2,4,92,2001
2,3,92,2001
1,4,92,2001
1,2,92,2001
1,4,92,2001
4,4,92,2001
1,4,92,2001
2,2,92,2001
4,4,92,2001
2,3,92,2001
2,3,92,2001
1,2,92,2001
2,2,92,2001
2,3,92,2001
2,2,92,2001
2,4,92,2001
2,4,92,2001
2,3,92,2001
2,3,92,2001
4,4,92,2001
2,4,92,2001
1,3,92,2001
1,2,92,2001
2,3,92,2001
4,3,92,2001
2,3,92,2001
1,1,92,2001
1,2,92,2001
2,2,92,2001
2,4,92,2001
1,1,92,2001
1,1,92,2001
1,2,92,2001
1,1,92,2001
2,3,92,2001
2,2,92,2001
1,3,92,2001
2,3,92,2001
2,3,92,2001
3,4,92,2001
1,2,92,2001
2,4,92,2001
1,3,92,2001
1,3,92,2001
3,4,92,2001
1,3,92,2001
2,2,92,2001
1,4,92,2001
1,4,92,2001
1,4,92,2001
2,2,92,2001
1,2,92,2001
1,1,92,2001
3,3,92,2001
2,4,92,2001
4,4,92,2001
1,2,92,2001
2,2,92,2001
2,2,92,2001
1,2,92,2001
3,4,92,2001
2,3,92,2001
2,4,92,2001
2,2,92,2001
2,2,92,2001
2,3,92,2001
1,2,92,2001
4,3,92,2001
2,3,92,2001
2,3,92,2001
1,2,92,2001
1,1,92,2001
1,1,92,2001
2,3,92,2001
2,4,92,2001
2,3,92,2001
2,2,92,2001
2,2,92,2001
1,NA,92,2001
2,2,92,2001
1,1,92,2001
2,1,92,2001
4,4,92,2001
4,4,92,2001
1,2,92,2001
4,4,92,2001
2,1,92,2001
2,2,92,2001
3,3,92,2001
1,2,92,2001
2,3,92,2001
4,4,92,2001
1,1,92,2001
2,3,92,2001
2,NA,92,2001
3,3,92,2001
3,2,92,2001
4,4,92,2001
2,3,92,2001
2,3,92,2001
1,2,92,2001
1,4,92,2001
3,3,92,2001
1,2,92,2001
2,2,92,2001
2,2,92,2001
2,4,92,2001
1,2,92,2001
3,4,92,2001
1,1,92,2001
4,4,92,2001
2,2,92,2001
1,4,92,2001
2,3,92,2001
3,4,92,2001
1,3,92,2001
2,3,92,2001
2,3,92,2001
1,4,92,2001
2,2,92,2001
3,3,92,2001
2,3,92,2001
1,4,92,2001
1,3,92,2001
2,2,92,2001
2,3,92,2001
1,3,92,2001
3,2,92,2001
2,2,92,2001
4,4,92,2001
4,4,92,2001
2,2,92,2001
2,3,92,2001
3,3,92,2001
2,2,92,2001
3,3,92,2001
1,1,92,2001
1,2,92,2001
2,2,92,2001
2,3,92,2001
1,2,92,2001
2,2,92,2001
1,2,92,2001
1,1,92,2001
2,4,92,2001
2,3,92,2001
2,3,92,2001
2,3,92,2001
1,NA,92,2001
3,3,92,2001
1,3,92,2001
2,2,92,2001
1,3,92,2001
2,2,92,2001
1,2,92,2001
4,3,92,2001
4,4,92,2001
2,2,92,2001
3,2,92,2001
3,3,92,2001
3,3,92,2001
2,4,92,2001
2,3,93,2001
1,2,93,2001
1,3,93,2001
2,3,93,2001
4,4,93,2001
1,1,93,2001
2,NA,93,2001
4,4,93,2001
3,3,93,2001
4,4,93,2001
2,4,93,2001
2,2,93,2001
4,4,93,2001
2,2,93,2001
2,4,93,2001
4,4,93,2001
1,2,93,2001
1,3,93,2001
2,2,93,2001
2,2,93,2001
2,2,93,2001
2,2,93,2001
4,4,93,2001
1,4,93,2001
2,4,93,2001
4,4,93,2001
4,4,93,2001
1,3,93,2001
4,4,93,2001
2,2,93,2001
1,1,93,2001
4,3,93,2001
4,4,93,2001
2,4,93,2001
4,3,93,2001
4,4,93,2001
1,1,93,2001
3,2,93,2001
2,3,93,2001
4,4,93,2001
4,4,93,2001
2,NA,93,2001
2,3,93,2001
3,1,93,2001
2,3,93,2001
4,4,93,2001
1,3,93,2001
2,3,93,2001
2,2,93,2001
1,1,93,2001
2,NA,93,2001
1,3,93,2001
2,2,93,2001
1,3,93,2001
1,NA,93,2001
4,4,93,2001
3,4,93,2001
2,3,93,2001
3,4,93,2001
3,4,93,2001
2,4,93,2001
2,2,93,2001
2,3,93,2001
2,1,93,2001
4,4,93,2001
1,2,93,2001
2,3,93,2001
2,3,93,2001
2,3,93,2001
1,1,93,2001
1,3,93,2001
1,1,93,2001
4,4,93,2001
4,4,93,2001
1,3,93,2001
2,3,93,2001
2,2,93,2001
3,4,93,2001
3,3,93,2001
1,3,93,2001
2,NA,93,2001
4,4,93,2001
1,2,93,2001
4,4,93,2001
4,4,93,2001
2,4,93,2001
1,2,93,2001
2,4,93,2001
3,3,93,2001
2,2,93,2001
1,4,93,2001
2,3,93,2001
4,4,93,2001
1,3,93,2001
2,3,93,2001
1,2,93,2001
2,3,93,2001
3,4,93,2001
2,2,93,2001
2,3,93,2001
2,4,93,2001
4,4,93,2001
4,4,93,2001
2,3,93,2001
4,4,93,2001
4,4,93,2001
3,3,93,2001
1,3,93,2001
4,4,93,2001
1,NA,93,2001
1,4,93,2001
1,2,93,2001
1,4,93,2001
1,3,93,2001
2,4,93,2001
2,1,93,2001
1,1,93,2001
2,4,93,2001
3,3,93,2001
2,3,93,2001
3,3,93,2001
2,3,93,2001
2,4,93,2001
2,3,93,2001
2,3,93,2001
3,2,93,2001
4,4,93,2001
4,4,93,2001
1,1,93,2001
4,3,93,2001
2,4,93,2001
2,4,93,2001
3,3,93,2001
1,3,93,2001
4,3,93,2001
2,3,93,2001
4,4,93,2001
1,3,93,2001
1,1,93,2001
1,4,93,2001
1,2,93,2001
2,3,93,2001
4,4,93,2001
3,2,93,2001
1,1,93,2001
4,4,93,2001
2,3,93,2001
1,1,93,2001
1,2,93,2001
4,4,93,2001
1,2,93,2001
1,2,93,2001
1,4,93,2001
3,3,93,2001
3,4,93,2001
4,4,93,2001
2,4,93,2001
3,3,93,2001
1,4,93,2001
4,4,93,2001
2,4,93,2001
4,4,93,2001
2,4,93,2001
1,2,93,2001
1,1,93,2001
2,NA,93,2001
2,4,93,2001
2,1,93,2001
3,3,93,2001
4,4,93,2001
1,4,93,2001
2,4,93,2001
3,3,93,2001
1,2,93,2001
4,4,93,2001
1,3,93,2001
1,NA,93,2001
3,4,93,2001
1,4,93,2001
1,2,93,2001
2,4,93,2001
1,2,93,2001
3,4,93,2001
2,4,93,2001
1,3,93,2001
3,3,93,2001
4,4,93,2001
4,4,93,2001
2,2,93,2001
2,2,93,2001
3,3,93,2001
1,2,93,2001
1,2,93,2001
2,4,93,2001
4,4,93,2001
2,3,93,2001
1,2,93,2001
2,2,93,2001
1,1,93,2001
2,2,93,2001
3,4,93,2001
2,2,93,2001
3,3,93,2001
3,4,93,2001
2,4,93,2001
2,3,93,2001
2,4,93,2001
3,4,93,2001
1,2,93,2001
3,4,93,2001
2,3,93,2001
2,3,93,2001
1,3,93,2001
3,2,93,2001
2,3,93,2001
2,4,93,2001
1,3,93,2001
1,2,93,2001
2,2,93,2001
2,3,93,2001
1,2,93,2001
3,3,93,2001
4,4,93,2001
3,4,93,2001
3,2,93,2001
1,2,93,2001
4,4,93,2001
2,2,93,2001
4,4,93,2001
2,3,93,2001
2,2,93,2001
2,2,93,2001
3,NA,93,2001
1,1,93,2001
1,4,93,2001
4,4,93,2001
1,3,93,2001
1,1,93,2001
3,3,93,2001
4,4,93,2001
1,1,93,2001
1,1,93,2001
1,1,93,2001
1,3,93,2001
2,4,93,2001
2,2,93,2001
1,3,93,2001
2,NA,93,2001
2,2,93,2001
4,3,93,2001
2,3,93,2001
2,2,93,2001
1,4,93,2001
1,3,93,2001
2,3,93,2001
3,4,93,2001
3,4,93,2001
3,4,93,2001
1,1,93,2001
1,3,93,2001
2,4,93,2001
2,3,93,2001
1,2,93,2001
1,4,93,2001
4,2,93,2001
2,3,93,2001
2,2,93,2001
4,4,93,2001
2,2,93,2001
4,4,93,2001
4,4,93,2001
4,3,93,2001
2,4,93,2001
2,3,93,2001
2,2,93,2001
4,3,93,2001
4,3,93,2001
1,3,93,2001
4,4,93,2001
3,3,93,2001
4,4,93,2001
4,3,93,2001
4,4,93,2001
4,3,93,2001
2,2,93,2001
2,3,93,2001
4,4,93,2001
1,1,93,2001
1,2,93,2001
4,4,93,2001
2,4,93,2001
1,1,93,2001
2,NA,93,2001
3,4,93,2001
3,3,93,2001
1,4,93,2001
1,3,93,2001
1,1,93,2001
2,2,93,2001
2,4,93,2001
3,3,93,2001
1,1,93,2001
2,2,93,2001
3,4,93,2001
2,2,93,2001
2,3,93,2001
2,3,93,2001
1,3,93,2001
4,2,93,2001
2,3,93,2001
1,1,93,2001
2,1,93,2001
2,2,93,2001
1,3,93,2001
2,3,93,2001
4,4,93,2001
4,4,93,2001
2,2,93,2001
2,3,93,2001
1,3,93,2001
1,1,93,2001
2,2,93,2001
3,2,93,2001
4,4,93,2001
3,4,93,2001
1,1,93,2001
1,3,93,2001
1,2,93,2001
4,4,93,2001
2,2,93,2001
4,4,93,2001
1,2,93,2001
4,4,93,2001
3,3,93,2001
2,3,93,2001
1,2,93,2001
2,3,93,2001
2,3,93,2001
1,3,93,2001
1,2,93,2001
2,2,93,2001
3,3,93,2001
3,3,93,2001
2,4,93,2001
3,2,93,2001
1,2,93,2001
3,3,93,2001
4,3,93,2001
2,3,93,2001
2,3,93,2001
2,2,93,2001
4,4,93,2001
4,4,93,2001
1,NA,93,2001
2,4,93,2001
2,3,93,2001
4,1,93,2001
2,2,93,2001
1,NA,93,2001
2,2,93,2001
2,3,93,2001
2,3,93,2001
2,4,93,2001
3,4,93,2001
1,4,93,2001
2,4,93,2001
4,4,93,2001
2,3,93,2001
2,2,93,2001
1,1,93,2001
1,3,93,2001
2,4,93,2001
2,2,93,2001
1,NA,93,2001
2,3,93,2001
2,NA,93,2001
2,4,93,2001
4,4,93,2001
3,3,93,2001
2,4,93,2001
1,2,93,2001
4,4,93,2001
4,4,93,2001
4,4,93,2001
4,4,93,2001
4,4,93,2001
4,4,93,2001
1,2,93,2001
2,2,93,2001
2,3,93,2001
2,NA,93,2001
2,2,93,2001
1,2,93,2001
4,4,93,2001
3,3,93,2001
1,4,93,2001
2,2,93,2001
3,4,93,2001
1,2,93,2001
2,4,93,2001
4,4,93,2001
2,2,93,2001
2,3,93,2001
2,2,93,2001
2,3,93,2001
2,4,93,2001
2,2,93,2001
1,4,93,2001
2,3,93,2001
2,3,93,2001
4,4,93,2001
2,3,93,2001
1,2,93,2001
1,2,93,2001
2,3,93,2001
1,1,93,2001
4,4,93,2001
2,3,93,2001
2,4,93,2001
3,4,93,2001
2,3,93,2001
1,3,93,2001
2,2,93,2001
2,3,93,2001
1,3,93,2001
1,2,93,2001
2,4,93,2001
3,4,93,2001
2,2,93,2001
2,2,93,2001
1,3,93,2001
2,4,93,2001
1,2,93,2001
1,2,93,2001
2,1,93,2001
4,4,93,2001
4,4,93,2001
1,3,93,2001
1,NA,93,2001
2,2,93,2001
2,3,93,2001
3,NA,93,2001
2,3,93,2001
1,2,93,2001
1,2,93,2001
4,4,93,2001
2,4,93,2001
2,4,93,2001
1,2,93,2001
1,2,93,2001
1,1,93,2001
1,2,93,2001
2,4,93,2001
2,2,93,2001
1,2,93,2001
4,4,93,2001
2,3,93,2001
4,4,93,2001
2,3,93,2001
4,4,93,2001
3,2,93,2001
1,3,93,2001
3,4,93,2001
2,2,93,2001
3,4,93,2001
4,4,93,2001
4,4,93,2001
4,4,93,2001
1,2,93,2001
4,4,93,2001
2,2,93,2001
4,4,93,2001
1,3,93,2001
1,2,93,2001
2,2,93,2001
3,2,93,2001
1,3,93,2001
2,3,93,2001
2,2,93,2001
1,3,93,2001
1,2,93,2001
4,3,93,2001
2,3,93,2001
2,4,93,2001
4,4,93,2001
3,3,93,2001
3,3,93,2001
1,4,93,2001
1,2,93,2001
1,2,93,2001
2,4,93,2001
4,NA,93,2001
2,4,93,2001
2,4,93,2001
1,3,93,2001
1,4,93,2001
1,3,93,2001
4,4,93,2001
4,4,93,2001
2,3,95,2001
4,4,95,2001
1,2,95,2001
2,2,95,2001
3,4,95,2001
1,2,95,2001
3,4,95,2001
3,3,95,2001
4,4,95,2001
1,4,95,2001
2,3,95,2001
2,2,95,2001
2,3,95,2001
2,4,95,2001
4,4,95,2001
2,4,95,2001
2,4,95,2001
3,4,95,2001
2,2,95,2001
2,2,95,2001
2,4,95,2001
2,4,95,2001
2,1,95,2001
1,1,95,2001
1,2,95,2001
1,3,95,2001
1,2,95,2001
1,2,95,2001
2,1,95,2001
2,NA,95,2001
1,1,95,2001
2,3,95,2001
2,3,95,2001
3,4,95,2001
4,4,95,2001
3,3,95,2001
4,4,95,2001
2,2,95,2001
4,1,95,2001
1,2,95,2001
3,4,95,2001
3,4,95,2001
2,2,95,2001
2,4,95,2001
3,3,95,2001
1,1,95,2001
1,1,95,2001
2,3,95,2001
3,3,95,2001
4,4,95,2001
2,4,95,2001
1,3,95,2001
2,4,95,2001
2,2,95,2001
4,4,95,2001
1,1,95,2001
2,2,95,2001
1,2,95,2001
2,3,95,2001
1,4,95,2001
2,2,95,2001
2,3,95,2001
2,4,95,2001
2,2,95,2001
1,NA,95,2001
4,4,95,2001
2,3,95,2001
4,4,95,2001
1,1,95,2001
2,2,95,2001
4,4,95,2001
4,4,95,2001
2,4,95,2001
1,4,95,2001
2,4,95,2001
1,3,95,2001
4,3,95,2001
1,2,95,2001
2,2,95,2001
1,2,95,2001
2,2,95,2001
3,3,95,2001
4,4,95,2001
3,3,95,2001
2,4,95,2001
4,4,95,2001
1,2,95,2001
4,4,95,2001
1,3,95,2001
3,4,95,2001
2,3,95,2001
2,3,95,2001
3,3,95,2001
2,3,95,2001
2,2,95,2001
2,2,95,2001
3,3,95,2001
3,3,95,2001
1,1,95,2001
1,1,95,2001
4,2,95,2001
2,2,95,2001
3,3,95,2001
3,3,95,2001
3,3,95,2001
3,4,95,2001
3,NA,95,2001
2,3,95,2001
2,2,95,2001
1,3,95,2001
2,4,95,2001
2,4,95,2001
2,4,95,2001
3,3,95,2001
3,3,95,2001
2,3,95,2001
2,3,95,2001
4,3,95,2001
2,3,95,2001
1,1,95,2001
1,1,95,2001
2,2,95,2001
1,1,95,2001
1,2,95,2001
1,2,95,2001
4,4,95,2001
2,2,95,2001
2,3,95,2001
1,4,95,2001
3,4,95,2001
4,4,95,2001
4,4,95,2001
4,4,95,2001
1,4,95,2001
2,3,95,2001
4,4,95,2001
1,3,95,2001
2,3,95,2001
1,1,95,2001
3,2,95,2001
3,3,95,2001
2,2,95,2001
1,2,95,2001
4,4,95,2001
3,4,95,2001
1,3,95,2001
3,4,95,2001
2,4,95,2001
2,3,95,2001
4,3,95,2001
2,4,95,2001
2,2,95,2001
1,1,95,2001
4,4,95,2001
2,3,95,2001
2,2,95,2001
1,2,95,2001
2,2,95,2001
2,3,95,2001
2,4,95,2001
2,4,95,2001
2,2,95,2001
4,4,95,2001
1,3,95,2001
2,1,95,2001
2,2,95,2001
4,4,95,2001
2,3,95,2001
4,4,95,2001
1,2,95,2001
2,4,95,2001
2,4,95,2001
4,4,95,2001
2,2,95,2001
1,2,95,2001
3,4,95,2001
4,4,95,2001
3,3,95,2001
1,1,95,2001
1,2,95,2001
2,3,95,2001
1,2,95,2001
1,2,95,2001
1,3,95,2001
2,2,95,2001
2,NA,95,2001
2,4,95,2001
1,4,95,2001
1,4,95,2001
1,4,95,2001
2,2,95,2001
4,4,95,2001
1,1,95,2001
2,2,95,2001
1,3,95,2001
4,4,95,2001
3,3,95,2001
3,3,95,2001
1,2,95,2001
4,4,95,2001
2,2,95,2001
1,1,95,2001
4,4,95,2001
1,4,95,2001
2,3,95,2001
3,3,95,2001
3,4,95,2001
1,2,95,2001
4,4,95,2001
1,1,95,2001
3,4,95,2001
4,4,95,2001
4,2,95,2001
4,4,95,2001
4,4,95,2001
1,3,95,2001
1,2,95,2001
2,4,95,2001
2,3,95,2001
1,NA,95,2001
4,3,95,2001
2,2,95,2001
1,1,95,2001
3,4,95,2001
1,2,95,2001
2,4,95,2001
4,4,95,2001
2,2,95,2001
3,3,95,2001
1,4,95,2001
2,2,95,2001
4,4,95,2001
2,2,95,2001
1,2,95,2001
2,3,95,2001
2,2,95,2001
2,3,95,2001
3,3,95,2001
3,4,95,2001
4,4,95,2001
4,4,95,2001
1,3,95,2001
1,4,95,2001
2,2,95,2001
3,2,95,2001
3,3,95,2001
4,4,95,2001
3,3,95,2001
2,4,95,2001
1,1,95,2001
2,3,95,2001
2,3,95,2001
1,1,95,2001
2,4,95,2001
4,4,95,2001
2,3,95,2001
1,3,95,2001
1,1,95,2001
4,4,95,2001
2,3,95,2001
3,3,95,2001
4,3,95,2001
2,3,95,2001
3,4,95,2001
3,4,95,2001
1,4,95,2001
3,4,95,2001
4,4,95,2001
1,3,95,2001
4,4,95,2001
4,3,95,2001
4,4,95,2001
1,1,95,2001
1,1,95,2001
2,2,95,2001
2,2,95,2001
4,4,95,2001
1,2,95,2001
4,4,95,2001
1,3,95,2001
3,4,95,2001
2,2,95,2001
2,2,95,2001
2,2,95,2001
2,2,95,2001
1,4,95,2001
2,3,95,2001
4,3,95,2001
4,4,95,2001
1,3,95,2001
1,1,95,2001
4,4,95,2001
2,4,95,2001
1,1,95,2001
2,3,95,2001
2,2,95,2001
2,1,95,2001
3,3,95,2001
2,3,95,2001
2,4,95,2001
1,1,95,2001
4,4,95,2001
1,1,95,2001
1,3,95,2001
2,3,95,2001
4,4,95,2001
1,1,95,2001
1,2,95,2001
1,2,95,2001
1,3,95,2001
2,3,95,2001
2,3,95,2001
2,2,95,2001
2,3,95,2001
4,4,95,2001
4,3,95,2001
4,4,95,2001
1,3,95,2001
4,4,95,2001
1,1,95,2001
4,3,95,2001
2,4,95,2001
2,3,95,2001
1,2,95,2001
4,4,95,2001
2,4,95,2001
2,2,95,2001
1,3,95,2001
2,4,95,2001
4,4,95,2001
2,2,95,2001
2,4,95,2001
2,1,95,2001
3,4,95,2001
4,4,95,2001
2,2,95,2001
2,4,95,2001
4,4,95,2001
3,4,95,2001
2,3,95,2001
1,3,95,2001
2,3,95,2001
2,NA,95,2001
1,1,95,2001
3,4,95,2001
2,3,95,2001
2,2,95,2001
2,2,95,2001
2,3,95,2001
2,2,95,2001
3,4,95,2001
4,4,95,2001
4,4,95,2001
3,4,95,2001
3,2,95,2001
3,3,95,2001
4,4,95,2001
4,4,95,2001
3,4,95,2001
2,3,95,2001
1,1,95,2001
1,3,95,2001
1,2,95,2001
2,3,95,2001
3,3,95,2001
2,2,95,2001
2,4,95,2001
3,4,95,2001
3,2,95,2001
1,1,95,2001
1,NA,95,2001
2,2,95,2001
2,2,95,2001
2,2,95,2001
2,2,95,2001
2,1,95,2001
1,2,95,2001
4,2,95,2001
2,4,95,2001
2,2,95,2001
1,1,95,2001
1,2,95,2001
1,1,95,2001
1,3,95,2001
2,2,95,2001
4,4,95,2001
2,2,95,2001
2,3,95,2001
1,1,95,2001
4,4,95,2001
1,3,95,2001
3,4,95,2001
2,2,95,2001
2,1,95,2001
2,3,95,2001
2,2,95,2001
4,4,95,2001
1,NA,95,2001
2,3,95,2001
2,2,95,2001
2,NA,95,2001
2,2,95,2001
1,1,95,2001
2,2,95,2001
2,4,95,2001
4,4,95,2001
3,4,95,2001
2,3,95,2001
4,3,95,2001
4,3,95,2001
1,2,95,2001
1,4,95,2001
2,2,95,2001
3,3,95,2001
3,4,95,2001
4,4,95,2001
3,3,95,2001
4,4,95,2001
1,3,95,2001
1,1,95,2001
3,4,95,2001
3,4,95,2001
2,2,95,2001
1,1,95,2001
2,2,95,2001
2,2,95,2001
2,4,95,2001
3,2,95,2001
1,3,95,2001
1,2,95,2001
4,4,95,2001
4,4,95,2001
1,2,95,2001
2,3,95,2001
2,4,95,2001
2,2,95,2001
2,3,95,2001
2,4,95,2001
1,NA,95,2001
3,4,95,2001
2,2,95,2001
2,3,95,2001
2,2,95,2001
2,1,95,2001
1,2,95,2001
2,2,95,2001
1,1,95,2001
4,4,95,2001
2,3,95,2001
1,4,95,2001
4,4,95,2001
2,4,95,2001
3,4,95,2001
2,2,95,2001
4,2,95,2001
4,4,95,2001
1,1,95,2001
2,3,95,2001
2,4,95,2001
1,1,95,2001
2,2,95,2001
2,2,95,2001
2,2,95,2001
4,2,95,2001
2,3,95,2001
2,3,95,2001
4,4,95,2001
2,4,95,2001
4,NA,95,2001
4,4,95,2001
4,4,95,2001
1,1,95,2001
3,3,95,2001
4,4,95,2001
4,4,95,2001
3,3,95,2001
2,3,95,2001
2,4,95,2001
4,4,95,2001
2,1,95,2001
1,2,95,2001
2,2,95,2001
4,4,95,2001
2,2,95,2001
1,4,95,2001
3,3,96,2002
2,3,96,2002
2,3,96,2002
1,2,96,2002
2,2,96,2002
1,1,96,2002
3,2,96,2002
2,2,96,2002
1,4,96,2002
1,1,96,2002
3,3,96,2002
1,1,96,2002
3,4,96,2002
2,3,96,2002
2,4,96,2002
1,2,96,2002
1,3,96,2002
2,2,96,2002
4,4,96,2002
1,2,96,2002
1,1,96,2002
3,3,96,2002
3,4,96,2002
3,3,96,2002
3,3,96,2002
1,2,96,2002
4,4,96,2002
2,2,96,2002
3,3,96,2002
1,NA,96,2002
2,3,96,2002
1,4,96,2002
1,3,96,2002
4,1,96,2002
3,4,96,2002
1,3,96,2002
4,4,96,2002
4,4,96,2002
2,3,96,2002
4,4,96,2002
1,4,96,2002
3,4,96,2002
2,3,96,2002
3,3,96,2002
4,4,96,2002
4,3,96,2002
4,4,96,2002
1,2,96,2002
1,2,96,2002
1,4,96,2002
4,4,96,2002
2,NA,96,2002
2,4,96,2002
2,2,96,2002
3,3,96,2002
4,2,96,2002
2,3,96,2002
2,2,96,2002
4,4,96,2002
1,3,96,2002
1,3,96,2002
1,2,96,2002
3,4,96,2002
1,2,96,2002
2,2,96,2002
4,4,96,2002
3,4,96,2002
4,4,96,2002
3,2,96,2002
3,4,96,2002
1,4,96,2002
3,3,96,2002
3,4,96,2002
4,4,96,2002
3,3,96,2002
2,2,96,2002
4,4,96,2002
2,3,96,2002
2,3,96,2002
2,3,96,2002
1,NA,96,2002
2,4,96,2002
1,2,96,2002
2,2,96,2002
4,4,96,2002
3,4,96,2002
2,3,96,2002
2,2,96,2002
2,2,96,2002
4,3,96,2002
4,4,96,2002
4,4,96,2002
2,3,96,2002
1,2,96,2002
1,3,96,2002
2,3,96,2002
4,4,96,2002
3,3,96,2002
1,2,96,2002
2,3,96,2002
2,2,96,2002
1,2,96,2002
1,1,96,2002
3,3,96,2002
3,4,96,2002
2,1,96,2002
4,4,96,2002
4,4,96,2002
1,3,96,2002
3,3,96,2002
2,3,96,2002
1,2,96,2002
2,NA,96,2002
4,4,96,2002
1,1,96,2002
3,3,96,2002
2,4,96,2002
1,3,96,2002
3,3,96,2002
3,2,96,2002
1,1,96,2002
1,2,96,2002
1,2,96,2002
3,3,96,2002
2,2,96,2002
4,4,96,2002
2,4,96,2002
1,2,96,2002
2,4,96,2002
4,4,96,2002
3,3,96,2002
2,NA,96,2002
1,3,96,2002
1,4,96,2002
4,4,96,2002
2,3,96,2002
1,4,96,2002
3,4,96,2002
2,2,96,2002
2,2,96,2002
3,4,96,2002
1,1,96,2002
1,2,96,2002
2,3,96,2002
2,NA,96,2002
2,2,96,2002
4,4,96,2002
1,2,96,2002
2,3,96,2002
1,1,96,2002
2,2,96,2002
2,2,96,2002
4,4,96,2002
3,3,96,2002
3,3,96,2002
2,3,96,2002
4,4,96,2002
3,4,96,2002
2,3,96,2002
1,3,96,2002
2,3,96,2002
2,4,96,2002
1,1,96,2002
1,2,96,2002
1,3,96,2002
3,3,96,2002
3,3,96,2002
2,4,96,2002
4,4,96,2002
1,4,96,2002
2,4,96,2002
4,4,96,2002
1,2,96,2002
1,1,96,2002
2,3,96,2002
2,2,96,2002
3,3,96,2002
1,4,96,2002
1,1,96,2002
2,4,96,2002
4,4,96,2002
2,3,96,2002
1,1,96,2002
4,4,96,2002
2,2,96,2002
4,4,96,2002
